LCL	Simple	K562	20	1	1.0000	0.0100	0.00	0.8053	62.8492	0.7164	0.3865	0.8286	0.0006	0.5643	0.5643	7.8997	1595.0000	11398.0000
LCL	Simple	LCL	20	1	1.0000	0.0100	0.00	0.6924	59.3076	0.6070	0.2881	0.6464	0.0004	0.0722	0.0722	1.2274	2770.0000	18100.0000
HepG2	Meta	K562	6	0	0.0000	1.0000	0.00	nan	68.2766	0.7733	0.4507	0.8775	0.0000	0.0000	7.2727	11.4734	1595.0000	11398.0000
HepG2	Meta	LCL	6	0	0.0000	1.0000	0.00	nan	55.2366	0.5845	0.2530	0.4885	0.0000	0.0000	0.0000	5.2708	2770.0000	18100.0000
HepG2	Double	K562	6	0	0.0000	1.0000	0.00	nan	72.4206	0.8142	0.5192	0.9178	0.0013	2.6332	17.0533	23.8245	1595.0000	11398.0000
HepG2	Double	LCL	6	0	0.0000	1.0000	0.00	nan	57.6371	0.6340	0.2819	0.5681	0.0004	2.0939	4.8736	8.4116	2770.0000	18100.0000
HepG2	Simple	K562	6	0	0.0000	1.0000	0.00	nan	75.3248	0.8031	0.5011	0.9015	0.0000	0.0000	9.4671	14.8589	1595.0000	11398.0000
HepG2	Simple	LCL	6	0	0.0000	1.0000	0.00	nan	58.4606	0.6004	0.2954	0.6300	0.0000	2.0939	3.3213	7.0758	2770.0000	18100.0000
K562	Meta	HepG2	6	0	0.0000	1.0000	0.00	nan	65.0070	0.7107	0.3622	0.7594	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	6	0	0.0000	1.0000	0.00	nan	58.8088	0.6271	0.2613	0.5428	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	6	0	0.0000	1.0000	0.00	nan	66.6127	0.7488	0.4337	0.8361	0.0000	0.0000	0.0000	16.2034	1691.0000	10478.0000
K562	Double	LCL	6	0	0.0000	1.0000	0.00	nan	61.7513	0.6649	0.3151	0.6613	0.0025	1.8773	3.8267	9.3502	2770.0000	18100.0000
K562	Simple	HepG2	6	0	0.0000	1.0000	0.00	nan	68.9206	0.7395	0.4415	0.8351	0.0000	0.0000	0.0000	12.2413	1691.0000	10478.0000
K562	Simple	LCL	6	0	0.0000	1.0000	0.00	nan	58.6520	0.6237	0.3068	0.6634	0.0000	0.0000	3.7545	6.5704	2770.0000	18100.0000
LCL	Meta	K562	6	0	0.0000	1.0000	0.00	nan	66.6767	0.7890	0.4896	0.8947	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	6	0	0.0000	1.0000	0.00	nan	60.8679	0.6685	0.3417	0.7226	0.0000	0.0000	0.0000	10.8664	2770.0000	18100.0000
LCL	Double	K562	6	0	0.0000	1.0000	0.00	nan	74.9577	0.8320	0.5398	0.9237	0.0000	0.0000	12.6646	25.1411	1595.0000	11398.0000
LCL	Double	LCL	6	0	0.0000	1.0000	0.00	nan	65.6000	0.7484	0.4143	0.8191	0.0000	5.9928	11.3357	15.2708	2770.0000	18100.0000
LCL	Simple	K562	6	0	0.0000	1.0000	0.00	nan	69.5499	0.8404	0.5533	0.9251	0.0000	0.0000	0.0000	23.1348	1595.0000	11398.0000
LCL	Simple	LCL	6	0	0.0000	1.0000	0.00	nan	62.5507	0.6736	0.3620	0.7538	0.0000	0.0000	9.4585	12.4188	2770.0000	18100.0000
HepG2	Meta	K562	8	0	0.1000	0.0100	0.10	nan	62.2948	0.6663	0.2874	0.6709	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	8	0	0.1000	0.0100	0.10	nan	56.6511	0.6022	0.2636	0.5518	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	8	0	0.1000	0.0100	0.10	nan	76.2595	0.8719	0.5818	0.9380	0.0000	0.0000	14.1066	25.3292	1595.0000	11398.0000
HepG2	Double	LCL	8	0	0.1000	0.0100	0.10	nan	57.7770	0.6711	0.3312	0.6800	0.0000	4.6931	9.5307	12.2022	2770.0000	18100.0000
HepG2	Simple	K562	8	0	0.1000	0.0100	0.10	nan	72.9250	0.7858	0.4638	0.8835	0.0000	0.0000	0.0000	7.8997	1595.0000	11398.0000
HepG2	Simple	LCL	8	0	0.1000	0.0100	0.10	nan	57.9811	0.5798	0.2594	0.5810	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	8	0	0.1000	0.0100	0.10	nan	69.3991	0.7787	0.4724	0.8387	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	8	0	0.1000	0.0100	0.10	nan	59.7531	0.6874	0.3353	0.7025	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	8	0	0.1000	0.0100	0.10	nan	70.0596	0.8101	0.5055	0.8835	0.0000	0.0000	8.8114	18.9237	1691.0000	10478.0000
K562	Double	LCL	8	0	0.1000	0.0100	0.10	nan	57.3122	0.6901	0.3376	0.6859	0.0000	7.3285	10.2166	12.7076	2770.0000	18100.0000
K562	Simple	HepG2	8	0	0.1000	0.0100	0.10	nan	67.8912	0.7376	0.4213	0.8182	0.0000	0.0000	0.0000	10.1715	1691.0000	10478.0000
K562	Simple	LCL	8	0	0.1000	0.0100	0.10	nan	58.7559	0.6127	0.2911	0.6448	0.0000	0.0000	0.0000	3.3213	2770.0000	18100.0000
LCL	Meta	K562	8	0	0.1000	0.0100	0.10	nan	72.2079	0.8248	0.5023	0.8412	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	8	0	0.1000	0.0100	0.10	nan	62.6287	0.6887	0.3344	0.7127	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	8	0	0.1000	0.0100	0.10	nan	78.3052	0.8737	0.5814	0.9389	0.0000	0.0000	0.0000	27.7116	1595.0000	11398.0000
LCL	Double	LCL	8	0	0.1000	0.0100	0.10	nan	67.0021	0.7584	0.4212	0.8249	0.0000	7.2924	11.5162	15.0181	2770.0000	18100.0000
LCL	Simple	K562	8	0	0.1000	0.0100	0.10	nan	67.6774	0.8316	0.5031	0.9005	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	8	0	0.1000	0.0100	0.10	nan	59.7013	0.6376	0.3073	0.6928	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Meta	K562	20	0	0.0000	0.1000	0.20	nan	67.7858	0.7330	0.3685	0.7731	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	20	0	0.0000	0.1000	0.20	nan	57.9858	0.6091	0.2756	0.5886	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	20	0	0.0000	0.1000	0.20	nan	76.3773	0.8556	0.5404	0.9225	0.0000	0.0000	0.0000	19.3730	1595.0000	11398.0000
HepG2	Double	LCL	20	0	0.0000	0.1000	0.20	nan	61.3070	0.6818	0.3320	0.6938	0.0000	0.0000	6.6787	10.7220	2770.0000	18100.0000
HepG2	Simple	K562	20	0	0.0000	0.1000	0.20	nan	67.6904	0.7110	0.3187	0.7568	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Simple	LCL	20	0	0.0000	0.1000	0.20	nan	55.2885	0.5419	0.2039	0.4350	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	20	0	0.0000	0.1000	0.20	nan	51.6750	0.6206	0.2875	0.5727	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	20	0	0.0000	0.1000	0.20	nan	49.5941	0.5564	0.2401	0.4827	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	20	0	0.0000	0.1000	0.20	nan	68.6290	0.7672	0.4522	0.8451	0.0000	0.0000	0.0000	14.6659	1691.0000	10478.0000
K562	Double	LCL	20	0	0.0000	0.1000	0.20	nan	60.4174	0.6867	0.3384	0.7098	0.0000	0.0000	5.1986	10.9747	2770.0000	18100.0000
K562	Simple	HepG2	20	0	0.0000	0.1000	0.20	nan	55.7777	0.5792	0.2551	0.5411	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	20	0	0.0000	0.1000	0.20	nan	57.1497	0.5871	0.2514	0.5534	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	20	0	0.0000	0.1000	0.20	nan	71.3212	0.8101	0.4906	0.7887	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	20	0	0.0000	0.1000	0.20	nan	60.3947	0.6497	0.3128	0.6645	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	20	0	0.0000	0.1000	0.20	nan	71.1010	0.8316	0.4767	0.8673	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Double	LCL	20	0	0.0000	0.1000	0.20	nan	63.4117	0.6960	0.3367	0.7203	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Simple	K562	20	0	0.0000	0.1000	0.20	nan	70.5490	0.8189	0.5003	0.8873	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	20	0	0.0000	0.1000	0.20	nan	63.2983	0.6856	0.3420	0.7337	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Meta	K562	2	1	0.0000	0.0000	0.20	nan	78.0737	0.8618	0.5527	0.9281	0.0000	4.2006	6.5831	21.7555	1595.0000	11398.0000
HepG2	Meta	LCL	2	1	0.0000	0.0000	0.20	nan	58.8443	0.6655	0.3143	0.6825	0.0000	0.0000	0.0000	5.6679	2770.0000	18100.0000
HepG2	Double	K562	2	1	0.0000	0.0000	0.20	0.4241	78.5948	0.8866	0.5991	0.9445	0.0006	10.9091	14.8589	25.9561	1595.0000	11398.0000
HepG2	Double	LCL	2	1	0.0000	0.0000	0.20	0.4361	58.6205	0.6856	0.3407	0.6987	0.0004	5.2708	10.0722	12.6354	2770.0000	18100.0000
HepG2	Simple	K562	2	1	0.0000	0.0000	0.20	nan	79.3142	0.8670	0.5534	0.9270	0.0000	1.8182	11.6614	18.9342	1595.0000	11398.0000
HepG2	Simple	LCL	2	1	0.0000	0.0000	0.20	nan	57.7928	0.6574	0.3058	0.6356	0.0025	2.5993	3.0686	8.7004	2770.0000	18100.0000
K562	Meta	HepG2	2	1	0.0000	0.0000	0.20	nan	72.0039	0.8048	0.5023	0.8818	0.0000	0.0000	0.0000	16.0260	1691.0000	10478.0000
K562	Meta	LCL	2	1	0.0000	0.0000	0.20	nan	58.7914	0.6864	0.3442	0.7090	0.0000	7.2563	9.5668	11.9495	2770.0000	18100.0000
K562	Double	HepG2	2	1	0.0000	0.0000	0.20	nan	72.9579	0.8196	0.5190	0.8944	0.0000	0.0000	10.4080	20.2247	1691.0000	10478.0000
K562	Double	LCL	2	1	0.0000	0.0000	0.20	nan	59.1798	0.6927	0.3447	0.7066	0.0025	5.0542	9.8556	13.1769	2770.0000	18100.0000
K562	Simple	HepG2	2	1	0.0000	0.0000	0.20	nan	72.7477	0.8008	0.4966	0.8792	0.0000	0.0000	6.3276	18.1549	1691.0000	10478.0000
K562	Simple	LCL	2	1	0.0000	0.0000	0.20	nan	58.4057	0.6728	0.3243	0.6717	0.0000	1.5884	4.6209	11.1191	2770.0000	18100.0000
LCL	Meta	K562	2	1	0.0000	0.0000	0.20	nan	74.2714	0.8608	0.5555	0.9281	0.0000	0.0000	0.0000	25.7680	1595.0000	11398.0000
LCL	Meta	LCL	2	1	0.0000	0.0000	0.20	nan	66.0142	0.7314	0.3978	0.7996	0.0000	0.0000	10.5054	13.7906	2770.0000	18100.0000
LCL	Double	K562	2	1	0.0000	0.0000	0.20	nan	74.9600	0.8700	0.5704	0.9353	0.0000	3.5737	13.6050	24.9530	1595.0000	11398.0000
LCL	Double	LCL	2	1	0.0000	0.0000	0.20	nan	70.3756	0.7785	0.4447	0.8489	0.0069	9.3502	12.5632	16.6787	2770.0000	18100.0000
LCL	Simple	K562	2	1	0.0000	0.0000	0.20	nan	75.0282	0.8531	0.5437	0.9265	0.0000	0.0000	13.7304	23.5110	1595.0000	11398.0000
LCL	Simple	LCL	2	1	0.0000	0.0000	0.20	nan	68.8363	0.7531	0.4048	0.8081	0.0000	6.3899	7.9422	12.3827	2770.0000	18100.0000
HepG2	Meta	K562	3	1	0.0000	0.0001	0.20	nan	78.0852	0.8521	0.5605	0.9295	0.0000	0.0000	13.2288	20.8777	1595.0000	11398.0000
HepG2	Meta	LCL	3	1	0.0000	0.0001	0.20	nan	58.9259	0.6678	0.3280	0.6954	0.0000	0.0000	4.6931	9.8195	2770.0000	18100.0000
HepG2	Double	K562	3	1	0.0000	0.0001	0.20	nan	76.3604	0.8697	0.5739	0.9380	0.0006	7.7116	17.0533	24.8903	1595.0000	11398.0000
HepG2	Double	LCL	3	1	0.0000	0.0001	0.20	0.4402	57.7402	0.6769	0.3291	0.6652	0.0004	5.2708	10.1444	12.2383	2770.0000	18100.0000
HepG2	Simple	K562	3	1	0.0000	0.0001	0.20	nan	78.3275	0.8610	0.5642	0.9328	0.0000	5.5172	15.1724	21.3166	1595.0000	11398.0000
HepG2	Simple	LCL	3	1	0.0000	0.0001	0.20	nan	57.6381	0.6542	0.2936	0.6299	0.0000	0.0000	0.0000	2.3827	2770.0000	18100.0000
K562	Meta	HepG2	3	1	0.0000	0.0001	0.20	nan	72.1915	0.7886	0.4854	0.8703	0.0000	0.0000	0.0000	17.6227	1691.0000	10478.0000
K562	Meta	LCL	3	1	0.0000	0.0001	0.20	nan	58.4298	0.6702	0.3244	0.6791	0.0000	0.0000	4.6931	10.2166	2770.0000	18100.0000
K562	Double	HepG2	3	1	0.0000	0.0001	0.20	nan	72.3586	0.8164	0.4985	0.8822	0.0000	0.0000	0.0000	16.9722	1691.0000	10478.0000
K562	Double	LCL	3	1	0.0000	0.0001	0.20	nan	62.0611	0.6840	0.3364	0.6874	0.0018	4.4765	10.5776	12.8881	2770.0000	18100.0000
K562	Simple	HepG2	3	1	0.0000	0.0001	0.20	nan	65.9761	0.7086	0.3234	0.7269	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	3	1	0.0000	0.0001	0.20	nan	57.8823	0.6216	0.2543	0.5911	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	3	1	0.0000	0.0001	0.20	nan	76.2182	0.8650	0.5596	0.9251	0.0000	0.0000	0.0000	22.6332	1595.0000	11398.0000
LCL	Meta	LCL	3	1	0.0000	0.0001	0.20	nan	65.1513	0.7227	0.3897	0.7912	0.0000	0.0000	0.0000	13.7545	2770.0000	18100.0000
LCL	Double	K562	3	1	0.0000	0.0001	0.20	nan	77.8597	0.8756	0.5826	0.9395	0.0000	8.2132	14.4828	26.9592	1595.0000	11398.0000
LCL	Double	LCL	3	1	0.0000	0.0001	0.20	nan	69.1357	0.7738	0.4441	0.8484	0.0000	9.7834	12.3466	16.7148	2770.0000	18100.0000
LCL	Simple	K562	3	1	0.0000	0.0001	0.20	nan	71.2844	0.8055	0.5082	0.9100	0.0000	0.0000	14.1066	22.6332	1595.0000	11398.0000
LCL	Simple	LCL	3	1	0.0000	0.0001	0.20	nan	68.0811	0.7439	0.3962	0.7970	0.0000	6.2816	7.7617	12.0578	2770.0000	18100.0000
HepG2	Meta	K562	14	0	0.0000	0.1000	0.00	nan	70.3202	0.7739	0.3757	0.8077	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	14	0	0.0000	0.1000	0.00	nan	60.0989	0.6405	0.2601	0.5448	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	14	0	0.0000	0.1000	0.00	nan	72.7026	0.8163	0.5158	0.9131	0.0056	4.4514	11.6614	21.1285	1595.0000	11398.0000
HepG2	Double	LCL	14	0	0.0000	0.1000	0.00	nan	59.3797	0.6321	0.2965	0.6214	0.0004	0.0361	5.0903	9.0614	2770.0000	18100.0000
HepG2	Simple	K562	14	0	0.0000	0.1000	0.00	nan	73.5267	0.7929	0.4797	0.8931	0.0000	0.0000	10.4075	17.4295	1595.0000	11398.0000
HepG2	Simple	LCL	14	0	0.0000	0.1000	0.00	nan	57.7044	0.6166	0.2867	0.5781	0.0000	0.0000	4.7292	8.7726	2770.0000	18100.0000
K562	Meta	HepG2	14	0	0.0000	0.1000	0.00	nan	67.1221	0.7416	0.4381	0.8315	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	14	0	0.0000	0.1000	0.00	nan	57.7049	0.6108	0.2694	0.5647	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	14	0	0.0000	0.1000	0.00	nan	68.9869	0.7707	0.4422	0.8442	0.0000	0.0000	0.0000	11.4134	1691.0000	10478.0000
K562	Double	LCL	14	0	0.0000	0.1000	0.00	nan	59.9508	0.6501	0.2908	0.6110	0.0000	0.0000	3.2491	7.1119	2770.0000	18100.0000
K562	Simple	HepG2	14	0	0.0000	0.1000	0.00	nan	67.2555	0.7326	0.4177	0.8121	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	14	0	0.0000	0.1000	0.00	nan	58.6403	0.6377	0.2857	0.6215	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	14	0	0.0000	0.1000	0.00	nan	64.9930	0.7712	0.4862	0.8836	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	14	0	0.0000	0.1000	0.00	nan	59.5337	0.6488	0.3369	0.7162	0.0000	0.0000	0.0000	10.9747	2770.0000	18100.0000
LCL	Double	K562	14	0	0.0000	0.1000	0.00	nan	73.5438	0.8281	0.5357	0.9224	0.0000	0.0000	10.7837	23.4483	1595.0000	11398.0000
LCL	Double	LCL	14	0	0.0000	0.1000	0.00	nan	65.7141	0.7276	0.3952	0.7986	0.0000	6.7148	11.1913	14.9097	2770.0000	18100.0000
LCL	Simple	K562	14	0	0.0000	0.1000	0.00	nan	70.5145	0.8077	0.4707	0.8822	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	14	0	0.0000	0.1000	0.00	nan	64.8073	0.6931	0.3381	0.7278	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Meta	K562	20	1	0.0010	0.0001	0.20	nan	38.1866	0.3383	0.1038	-0.1845	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	20	1	0.0010	0.0001	0.20	nan	42.2678	0.4114	0.1172	-0.1624	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	20	1	0.0010	0.0001	0.20	nan	76.2054	0.8448	0.5541	0.9286	0.0000	0.0000	13.1661	23.4483	1595.0000	11398.0000
HepG2	Double	LCL	20	1	0.0010	0.0001	0.20	nan	57.9427	0.6574	0.3182	0.6558	0.0119	3.1047	6.5704	10.9747	2770.0000	18100.0000
HepG2	Simple	K562	20	1	0.0010	0.0001	0.20	nan	49.2792	0.5053	0.1888	0.4129	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Simple	LCL	20	1	0.0010	0.0001	0.20	nan	52.1828	0.5852	0.2409	0.5044	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	20	1	0.0010	0.0001	0.20	nan	52.9608	0.5626	0.2523	0.5050	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	20	1	0.0010	0.0001	0.20	nan	54.0447	0.5758	0.2618	0.5494	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	20	1	0.0010	0.0001	0.20	nan	71.6225	0.7797	0.4725	0.8610	0.0000	0.0000	0.0000	16.2626	1691.0000	10478.0000
K562	Double	LCL	20	1	0.0010	0.0001	0.20	nan	59.8235	0.6810	0.3388	0.7119	0.0000	3.2130	5.8123	10.5054	2770.0000	18100.0000
K562	Simple	HepG2	20	1	0.0010	0.0001	0.20	nan	60.4798	0.6227	0.3001	0.6508	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	20	1	0.0010	0.0001	0.20	nan	56.9980	0.5872	0.2377	0.5393	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	20	1	0.0010	0.0001	0.20	nan	64.9775	0.7610	0.4480	0.8388	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	20	1	0.0010	0.0001	0.20	nan	61.0716	0.6591	0.3223	0.6965	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	20	1	0.0010	0.0001	0.20	nan	74.7193	0.8535	0.5447	0.9248	0.0000	0.0000	0.0000	23.3229	1595.0000	11398.0000
LCL	Double	LCL	20	1	0.0010	0.0001	0.20	nan	67.5455	0.7427	0.4059	0.8079	0.0000	8.4116	10.4693	13.5379	2770.0000	18100.0000
LCL	Simple	K562	20	1	0.0010	0.0001	0.20	nan	68.3646	0.8106	0.5026	0.8811	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	20	1	0.0010	0.0001	0.20	nan	64.4304	0.6899	0.3490	0.7373	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Meta	K562	12	1	0.1000	0.0100	0.00	nan	73.1857	0.7725	0.4687	0.8835	0.0000	0.0000	0.0000	13.0408	1595.0000	11398.0000
HepG2	Meta	LCL	12	1	0.1000	0.0100	0.00	nan	57.8877	0.5714	0.2770	0.5786	0.0000	0.0000	0.0000	7.0036	2770.0000	18100.0000
HepG2	Double	K562	12	1	0.1000	0.0100	0.00	nan	78.3030	0.8673	0.5707	0.9335	0.0006	6.4577	11.9122	24.1379	1595.0000	11398.0000
HepG2	Double	LCL	12	1	0.1000	0.0100	0.00	nan	58.3177	0.6649	0.3301	0.6935	0.0007	4.2599	5.7401	10.6498	2770.0000	18100.0000
HepG2	Simple	K562	12	1	0.1000	0.0100	0.00	nan	67.2306	0.7165	0.3806	0.8223	0.0000	0.0000	0.0000	7.7743	1595.0000	11398.0000
HepG2	Simple	LCL	12	1	0.1000	0.0100	0.00	nan	57.9587	0.5945	0.2618	0.6043	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	12	1	0.1000	0.0100	0.00	nan	69.2846	0.7568	0.4527	0.8433	0.0000	0.0000	0.0000	15.6712	1691.0000	10478.0000
K562	Meta	LCL	12	1	0.1000	0.0100	0.00	nan	58.4058	0.6142	0.2998	0.6353	0.0000	0.0000	0.0000	8.1227	2770.0000	18100.0000
K562	Double	HepG2	12	1	0.1000	0.0100	0.00	nan	71.3782	0.7985	0.4935	0.8791	0.0000	0.0000	7.1555	17.1496	1691.0000	10478.0000
K562	Double	LCL	12	1	0.1000	0.0100	0.00	nan	58.0768	0.6606	0.3311	0.6986	0.0022	0.2888	5.7040	11.8412	2770.0000	18100.0000
K562	Simple	HepG2	12	1	0.1000	0.0100	0.00	nan	68.3880	0.7176	0.4157	0.8107	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	12	1	0.1000	0.0100	0.00	nan	58.9804	0.6082	0.2881	0.6435	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	12	1	0.1000	0.0100	0.00	nan	68.4237	0.7911	0.4906	0.8930	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	12	1	0.1000	0.0100	0.00	nan	60.9527	0.6581	0.3294	0.7164	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	12	1	0.1000	0.0100	0.00	nan	75.3643	0.8577	0.5660	0.9337	0.0000	8.7147	13.2288	24.8276	1595.0000	11398.0000
LCL	Double	LCL	12	1	0.1000	0.0100	0.00	nan	63.0114	0.6959	0.3890	0.7917	0.0032	7.3285	9.4946	14.2599	2770.0000	18100.0000
LCL	Simple	K562	12	1	0.1000	0.0100	0.00	nan	63.9659	0.8099	0.4933	0.8975	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	12	1	0.1000	0.0100	0.00	nan	59.1694	0.6312	0.3185	0.6975	0.0000	0.0000	0.0000	5.9206	2770.0000	18100.0000
HepG2	Meta	K562	14	1	1.0000	1.0000	0.20	nan	71.4222	0.7729	0.4678	0.8867	0.0000	0.0000	10.5956	17.4922	1595.0000	11398.0000
HepG2	Meta	LCL	14	1	1.0000	1.0000	0.20	nan	58.9267	0.6285	0.3077	0.6697	0.0000	2.2744	3.9711	7.1480	2770.0000	18100.0000
HepG2	Double	K562	14	1	1.0000	1.0000	0.20	0.7108	69.7724	0.8489	0.5650	0.9329	0.0006	1.8182	14.4201	25.0784	1595.0000	11398.0000
