HepG2	Meta	K562	3	1	0.0010	0.0100	0.10	nan	75.0696	0.8164	0.5082	0.9078	0.0000	0.0000	10.2194	19.3730	1595.0000	11398.0000
HepG2	Meta	LCL	3	1	0.0010	0.0100	0.10	nan	58.0437	0.6425	0.3093	0.6532	0.0000	0.0000	3.0325	10.1805	2770.0000	18100.0000
HepG2	Double	K562	3	1	0.0010	0.0100	0.10	nan	76.6702	0.8709	0.5812	0.9386	0.0006	7.6489	13.7304	25.0784	1595.0000	11398.0000
HepG2	Double	LCL	3	1	0.0010	0.0100	0.10	0.4457	58.1414	0.6789	0.3314	0.6778	0.0004	4.5487	9.2058	12.3827	2770.0000	18100.0000
HepG2	Simple	K562	3	1	0.0010	0.0100	0.10	nan	77.3440	0.8425	0.5182	0.9114	0.0000	0.0000	11.7241	16.7398	1595.0000	11398.0000
HepG2	Simple	LCL	3	1	0.0010	0.0100	0.10	nan	57.6523	0.6474	0.2991	0.6305	0.0000	0.0000	1.0469	8.0144	2770.0000	18100.0000
K562	Meta	HepG2	3	1	0.0010	0.0100	0.10	nan	71.5816	0.7924	0.4781	0.8637	0.0000	0.0000	0.0000	14.1928	1691.0000	10478.0000
K562	Meta	LCL	3	1	0.0010	0.0100	0.10	nan	58.8331	0.6697	0.3270	0.6894	0.0000	0.0000	4.9097	10.1444	2770.0000	18100.0000
K562	Double	HepG2	3	1	0.0010	0.0100	0.10	nan	73.6862	0.8226	0.5212	0.8958	0.0000	0.0000	10.2898	21.2892	1691.0000	10478.0000
K562	Double	LCL	3	1	0.0010	0.0100	0.10	nan	59.5612	0.6899	0.3370	0.6958	0.0018	2.4910	8.6282	11.4801	2770.0000	18100.0000
K562	Simple	HepG2	3	1	0.0010	0.0100	0.10	nan	72.0960	0.7858	0.4897	0.8737	0.0000	0.0000	0.0000	16.0852	1691.0000	10478.0000
K562	Simple	LCL	3	1	0.0010	0.0100	0.10	nan	58.2012	0.6668	0.3108	0.6599	0.0000	0.0000	3.3213	6.3538	2770.0000	18100.0000
LCL	Meta	K562	3	1	0.0010	0.0100	0.10	nan	74.2120	0.8508	0.5463	0.9266	0.0000	0.0000	11.9749	23.4483	1595.0000	11398.0000
LCL	Meta	LCL	3	1	0.0010	0.0100	0.10	nan	66.4990	0.7224	0.3854	0.7875	0.0000	0.0000	6.9314	12.8520	2770.0000	18100.0000
LCL	Double	K562	3	1	0.0010	0.0100	0.10	nan	76.3926	0.8715	0.5746	0.9372	0.0000	6.6458	14.1693	26.3950	1595.0000	11398.0000
LCL	Double	LCL	3	1	0.0010	0.0100	0.10	nan	70.2309	0.7736	0.4437	0.8481	0.0072	10.2166	12.0578	16.7509	2770.0000	18100.0000
LCL	Simple	K562	3	1	0.0010	0.0100	0.10	nan	74.1972	0.8494	0.5402	0.9235	0.0000	0.0000	12.8527	22.4451	1595.0000	11398.0000
LCL	Simple	LCL	3	1	0.0010	0.0100	0.10	nan	66.9357	0.7332	0.3864	0.7870	0.0000	3.6462	8.2310	11.1552	2770.0000	18100.0000
HepG2	Meta	K562	20	0	0.0010	0.0100	0.00	nan	69.5463	0.7613	0.4259	0.8580	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	20	0	0.0010	0.0100	0.00	nan	57.8378	0.6126	0.2827	0.5907	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	20	0	0.0010	0.0100	0.00	nan	73.0376	0.8136	0.4998	0.9061	0.0000	2.4451	9.6552	19.4984	1595.0000	11398.0000
HepG2	Double	LCL	20	0	0.0010	0.0100	0.00	nan	61.0990	0.6535	0.3000	0.6621	0.0000	0.0000	0.0000	4.8014	2770.0000	18100.0000
HepG2	Simple	K562	20	0	0.0010	0.0100	0.00	nan	77.3096	0.8335	0.5305	0.9153	0.0000	0.0000	0.0000	16.8652	1595.0000	11398.0000
HepG2	Simple	LCL	20	0	0.0010	0.0100	0.00	nan	57.8327	0.6032	0.2780	0.5993	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	20	0	0.0010	0.0100	0.00	nan	56.5749	0.5969	0.2659	0.5994	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	20	0	0.0010	0.0100	0.00	nan	55.5402	0.5803	0.2486	0.5561	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	20	0	0.0010	0.0100	0.00	nan	69.9304	0.7639	0.4621	0.8542	0.0000	3.7847	4.9675	14.1928	1691.0000	10478.0000
K562	Double	LCL	20	0	0.0010	0.0100	0.00	nan	58.8679	0.6576	0.3120	0.6506	0.0000	2.0939	6.0650	10.0722	2770.0000	18100.0000
K562	Simple	HepG2	20	0	0.0010	0.0100	0.00	nan	61.3930	0.6299	0.2546	0.5615	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	20	0	0.0010	0.0100	0.00	nan	57.6130	0.6024	0.2292	0.5313	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	20	0	0.0010	0.0100	0.00	nan	67.0463	0.8152	0.5107	0.8887	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	20	0	0.0010	0.0100	0.00	nan	60.0504	0.6556	0.3324	0.7118	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	20	0	0.0010	0.0100	0.00	nan	72.0550	0.8143	0.5127	0.9114	0.0000	0.0000	12.2257	21.1285	1595.0000	11398.0000
LCL	Double	LCL	20	0	0.0010	0.0100	0.00	nan	65.2326	0.7081	0.3712	0.7692	0.0000	2.9242	7.9783	12.0217	2770.0000	18100.0000
LCL	Simple	K562	20	0	0.0010	0.0100	0.00	nan	73.0069	0.8436	0.5371	0.8944	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Simple	LCL	20	0	0.0010	0.0100	0.00	nan	65.5913	0.7057	0.3622	0.7619	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Meta	K562	14	0	1.0000	0.0000	0.20	nan	71.7000	0.7674	0.4764	0.8642	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	14	0	1.0000	0.0000	0.20	nan	58.7060	0.6277	0.3169	0.6801	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
HepG2	Double	K562	14	0	1.0000	0.0000	0.20	nan	78.0898	0.8803	0.5856	0.9399	0.0006	2.0690	12.6019	24.8276	1595.0000	11398.0000
HepG2	Double	LCL	14	0	1.0000	0.0000	0.20	0.4400	58.9761	0.7024	0.3636	0.7477	0.0004	6.2094	10.2527	13.7545	2770.0000	18100.0000
HepG2	Simple	K562	14	0	1.0000	0.0000	0.20	nan	67.9513	0.7447	0.4163	0.8512	0.0000	0.0000	0.0000	9.1536	1595.0000	11398.0000
HepG2	Simple	LCL	14	0	1.0000	0.0000	0.20	nan	57.5632	0.5880	0.2669	0.5960	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Meta	HepG2	14	0	1.0000	0.0000	0.20	nan	68.4413	0.7493	0.4428	0.8037	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	14	0	1.0000	0.0000	0.20	nan	59.3368	0.6741	0.3224	0.6982	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
K562	Double	HepG2	14	0	1.0000	0.0000	0.20	inf	69.0078	0.7970	0.4920	0.8799	0.0000	0.0000	7.1555	18.7463	1691.0000	10478.0000
K562	Double	LCL	14	0	1.0000	0.0000	0.20	0.3561	57.6310	0.7055	0.3645	0.7502	0.0004	5.9928	9.9278	13.5018	2770.0000	18100.0000
K562	Simple	HepG2	14	0	1.0000	0.0000	0.20	nan	63.2278	0.6769	0.3587	0.7593	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Simple	LCL	14	0	1.0000	0.0000	0.20	nan	57.8187	0.5713	0.2532	0.5722	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Meta	K562	14	0	1.0000	0.0000	0.20	nan	74.9843	0.8347	0.4407	0.8452	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
LCL	Meta	LCL	14	0	1.0000	0.0000	0.20	nan	60.9074	0.6869	0.3100	0.6781	0.0000	0.0000	0.0000	0.0000	2770.0000	18100.0000
LCL	Double	K562	14	0	1.0000	0.0000	0.20	0.6963	75.3116	0.8424	0.5319	0.9222	0.0006	1.9436	12.1003	23.1348	1595.0000	11398.0000
LCL	Double	LCL	14	0	1.0000	0.0000	0.20	0.6503	60.7932	0.6976	0.3658	0.7590	0.0004	5.9928	8.2671	13.4657	2770.0000	18100.0000
LCL	Simple	K562	14	0	1.0000	0.0000	0.20	nan	65.5137	0.7973	0.4718	0.8833	0.0000	5.4545	8.7147	12.9781	1595.0000	11398.0000
LCL	Simple	LCL	14	0	1.0000	0.0000	0.20	nan	58.4367	0.6164	0.3035	0.6755	0.0000	0.0000	0.0000	5.1625	2770.0000	18100.0000
HepG2	Meta	K562	4	1	0.0000	1.0000	0.10	nan	76.3980	0.8356	0.5205	0.9145	0.0000	0.0000	12.7900	19.2476	1595.0000	11398.0000
HepG2	Meta	LCL	4	1	0.0000	1.0000	0.10	nan	58.4128	0.6485	0.3187	0.6712	0.0000	4.1877	6.3538	9.1336	2770.0000	18100.0000
HepG2	Double	K562	4	1	0.0000	1.0000	0.10	0.4557	79.7020	0.8875	0.6056	0.9475	0.0006	4.5141	18.7461	29.2163	1595.0000	11398.0000
HepG2	Double	LCL	4	1	0.0000	1.0000	0.10	0.4681	58.4536	0.6783	0.3300	0.6787	0.0004	3.6823	8.5199	11.5162	2770.0000	18100.0000
HepG2	Simple	K562	4	1	0.0000	1.0000	0.10	nan	75.3622	0.8075	0.4825	0.8914	0.0000	0.0000	0.0000	9.0282	1595.0000	11398.0000
HepG2	Simple	LCL	4	1	0.0000	1.0000	0.10	nan	58.9279	0.6204	0.2941	0.6499	0.0000	0.0000	0.0000	3.1769	2770.0000	18100.0000
K562	Meta	HepG2	4	1	0.0000	1.0000	0.10	nan	71.5216	0.7972	0.4864	0.8695	0.0000	0.0000	0.0000	14.0745	1691.0000	10478.0000
K562	Meta	LCL	4	1	0.0000	1.0000	0.10	nan	58.1228	0.6543	0.3108	0.6706	0.0000	0.0000	0.0000	6.7870	2770.0000	18100.0000
K562	Double	HepG2	4	1	0.0000	1.0000	0.10	nan	73.2521	0.8100	0.5178	0.8932	0.0000	0.0000	11.4134	21.8805	1691.0000	10478.0000
K562	Double	LCL	4	1	0.0000	1.0000	0.10	nan	58.3284	0.6880	0.3381	0.6950	0.0029	2.9603	8.4838	12.0939	2770.0000	18100.0000
K562	Simple	HepG2	4	1	0.0000	1.0000	0.10	nan	73.0532	0.7878	0.4875	0.8709	0.0000	0.0000	8.2791	16.9722	1691.0000	10478.0000
K562	Simple	LCL	4	1	0.0000	1.0000	0.10	nan	58.5740	0.6152	0.2978	0.6593	0.0000	0.0000	0.0000	4.7292	2770.0000	18100.0000
LCL	Meta	K562	4	1	0.0000	1.0000	0.10	nan	73.2436	0.8392	0.5347	0.9217	0.0000	0.0000	0.0000	22.4451	1595.0000	11398.0000
LCL	Meta	LCL	4	1	0.0000	1.0000	0.10	nan	64.4735	0.7133	0.3866	0.7833	0.0000	9.1336	10.8664	13.3935	2770.0000	18100.0000
LCL	Double	K562	4	1	0.0000	1.0000	0.10	nan	76.9648	0.8672	0.5625	0.9334	0.0000	3.6364	14.1066	24.5141	1595.0000	11398.0000
LCL	Double	LCL	4	1	0.0000	1.0000	0.10	nan	67.4761	0.7645	0.4333	0.8393	0.0000	8.0505	11.6606	16.6787	2770.0000	18100.0000
LCL	Simple	K562	4	1	0.0000	1.0000	0.10	nan	66.4441	0.7805	0.4891	0.8986	0.0000	0.0000	0.0000	21.2539	1595.0000	11398.0000
LCL	Simple	LCL	4	1	0.0000	1.0000	0.10	nan	61.8390	0.6678	0.3588	0.7450	0.0000	0.0000	9.6390	12.8520	2770.0000	18100.0000
HepG2	Meta	K562	2	0	1.0000	0.0100	0.20	nan	74.0665	0.8385	0.5145	0.9014	0.0000	0.0000	0.0000	0.0000	1595.0000	11398.0000
HepG2	Meta	LCL	2	0	1.0000	0.0100	0.20	nan	59.1695	0.6856	0.3353	0.6977	0.0000	0.0000	0.0000	11.9134	2770.0000	18100.0000
HepG2	Double	K562	2	0	1.0000	0.0100	0.20	0.8098	50.6229	0.8697	0.5719	0.9355	0.0006	1.3793	11.6614	21.9436	1595.0000	11398.0000
HepG2	Double	LCL	2	0	1.0000	0.0100	0.20	0.7228	50.3414	0.6940	0.3750	0.7726	0.0004	5.9567	10.2888	14.1516	2770.0000	18100.0000
HepG2	Simple	K562	2	0	1.0000	0.0100	0.20	0.7274	67.0226	0.7893	0.4951	0.9034	0.0006	0.2508	0.2508	18.6207	1595.0000	11398.0000
HepG2	Simple	LCL	2	0	1.0000	0.0100	0.20	0.6907	54.9191	0.5734	0.2886	0.6232	0.0004	0.7581	1.6968	5.5235	2770.0000	18100.0000
K562	Meta	HepG2	2	0	1.0000	0.0100	0.20	nan	69.8100	0.7832	0.4673	0.8425	0.0000	0.0000	0.0000	0.0000	1691.0000	10478.0000
K562	Meta	LCL	2	0	1.0000	0.0100	0.20	nan	60.0040	0.6925	0.3357	0.6875	0.0000	0.0000	0.0000	12.4910	2770.0000	18100.0000
K562	Double	HepG2	2	0	1.0000	0.0100	0.20	0.3873	66.9984	0.7836	0.4816	0.8717	0.0006	0.0591	0.0591	15.9077	1691.0000	10478.0000
K562	Double	LCL	2	0	1.0000	0.0100	0.20	0.3637	56.4730	0.7130	0.3859	0.7867	0.0004	5.8484	10.1083	13.9350	2770.0000	18100.0000
K562	Simple	HepG2	2	0	1.0000	0.0100	0.20	0.7535	63.3012	0.7184	0.4326	0.8287	0.0012	0.2957	0.5914	12.6552	1691.0000	10478.0000
K562	Simple	LCL	2	0	1.0000	0.0100	0.20	0.6860	60.5618	0.6156	0.3128	0.6874	0.0004	1.2996	1.4079	6.5343	2770.0000	18100.0000
LCL	Meta	K562	2	0	1.0000	0.0100	0.20	nan	74.4111	0.8320	0.4713	0.8875	0.0000	0.0000	8.2759	12.8527	1595.0000	11398.0000
LCL	Meta	LCL	2	0	1.0000	0.0100	0.20	nan	61.4280	0.6843	0.3270	0.6861	0.0000	2.7076	4.5487	9.9639	2770.0000	18100.0000
LCL	Double	K562	2	0	1.0000	0.0100	0.20	0.4587	72.7292	0.8718	0.5750	0.9376	0.0006	1.7555	14.3574	25.4545	1595.0000	11398.0000
LCL	Double	LCL	2	0	1.0000	0.0100	0.20	0.4553	57.9276	0.7133	0.3756	0.7716	0.0004	6.8953	9.2419	13.7906	2770.0000	18100.0000
LCL	Simple	K562	2	0	1.0000	0.0100	0.20	0.7279	67.7191	0.8410	0.5395	0.9240	0.0006	2.0690	10.8464	22.6959	1595.0000	11398.0000
LCL	Simple	LCL	2	0	1.0000	0.0100	0.20	0.6907	63.1745	0.6540	0.3595	0.7533	0.0004	1.8773	7.9783	12.8881	2770.0000	18100.0000
HepG2	Meta	K562	3	1	1.0000	0.0000	0.00	0.5980	74.5795	0.8179	0.5088	0.9093	0.0006	5.1411	8.7147	19.1850	1595.0000	11398.0000
HepG2	Meta	LCL	3	1	1.0000	0.0000	0.00	0.5605	58.4676	0.6441	0.3093	0.6880	0.0004	0.0722	0.0722	4.9458	2770.0000	18100.0000
